,end_time,pkg_name,time_offset,start_time,floor,datauuid,update_time,create_time
0,2018-01-24 21:30:56.000,com.sec.android.app.shealth,UTC-0400,2018-01-24 21:29:51.000,2.0,00443274-6e30-97f9-3eb2-75d17f3e766f,2018-01-24 21:34:47.756,2018-01-24 21:34:47.720
1,2018-03-27 21:04:27.000,com.sec.android.app.shealth,UTC-0300,2018-03-27 21:04:01.000,1.0,00ed787d-a38b-8fcf-886d-b15a30e02ff6,2018-03-27 21:11:51.606,2018-03-27 21:11:51.606
2,2018-02-12 07:40:16.000,com.sec.android.app.shealth,UTC-0400,2018-02-12 07:38:21.000,2.0,012ee314-b5de-8ac7-0421-c634e858ebc4,2018-02-12 07:41:27.854,2018-02-12 07:41:27.802
3,2018-03-16 17:17:22.000,com.sec.android.app.shealth,UTC-0300,2018-03-16 17:17:05.000,1.0,016876d6-2d1f-5514-a6c2-12b580e0654c,2018-03-16 17:22:41.066,2018-03-16 17:22:41.044
4,2018-01-22 15:50:38.000,com.sec.android.app.shealth,UTC-0400,2018-01-22 15:50:22.000,1.0,01c24d32-905b-9f65-732e-3c13faf2a1c4,2018-01-22 15:52:59.388,2018-01-22 15:52:59.367
5,2018-04-04 20:54:48.000,com.sec.android.app.shealth,UTC-0300,2018-04-04 20:54:32.000,1.0,01c2a7dc-d5e6-be4e-c598-08f479647a97,2018-04-04 21:28:22.868,2018-04-04 21:28:22.867
6,2017-12-31 13:25:44.000,com.sec.android.app.shealth,UTC-0700,2017-12-31 13:25:15.000,2.0,03daea81-702c-4c3e-c656-9c3d2dc9f6b2,2017-12-31 13:39:54.710,2017-12-31 13:39:54.669
7,2018-04-19 18:34:08.000,com.sec.android.app.shealth,UTC-0300,2018-04-19 18:33:56.000,1.0,0455e0b9-66c7-c389-fefb-192e5f21f99a,2018-04-19 18:41:17.239,2018-04-19 18:41:17.213
8,2017-12-24 11:44:44.000,com.sec.android.app.shealth,UTC-0700,2017-12-24 11:44:06.000,2.0,04bb2565-d4da-ef2a-b42b-e1f54ab2137d,2017-12-24 11:48:39.758,2017-12-24 11:44:19.862
9,2018-02-16 08:24:33.000,com.sec.android.app.shealth,UTC-0400,2018-02-16 08:23:13.000,2.0,0514b64c-861c-d27d-5b8e-b061d71a8779,2018-02-16 08:27:46.204,2018-02-16 08:27:46.173
10,2018-03-21 07:56:42.000,com.sec.android.app.shealth,UTC-0300,2018-03-21 07:56:23.000,1.0,054db359-e80a-5f2e-1b28-35cb0d7775bb,2018-03-21 08:03:39.097,2018-03-21 08:03:39.073
11,2018-02-16 17:17:14.000,com.sec.android.app.shealth,UTC-0400,2018-02-16 17:15:53.000,3.0,055f93f1-6a45-2f9a-ea1f-3a72c9b8b625,2018-02-16 17:40:35.754,2018-02-16 17:40:35.669
12,2017-12-23 12:30:24.000,com.sec.android.app.shealth,UTC-0700,2017-12-23 12:28:59.000,2.0,0575fe9e-ed76-2619-a88c-e940f5c251f2,2017-12-23 12:30:38.326,2017-12-23 12:30:38.214
13,2018-01-19 16:39:42.000,com.sec.android.app.shealth,UTC-0400,2018-01-19 16:38:17.000,2.0,05bd67c6-ab37-bd6d-564b-b1b6ac15011c,2018-01-19 16:41:09.673,2018-01-19 16:41:09.649
14,2018-01-16 09:41:42.000,com.sec.android.app.shealth,UTC-0400,2018-01-16 09:41:24.000,1.0,069ba907-b3be-8dfd-2c35-31464698ed17,2018-01-16 09:53:26.256,2018-01-16 09:53:26.256
15,2018-01-18 17:32:38.000,com.sec.android.app.shealth,UTC-0400,2018-01-18 17:32:04.000,2.0,06af9926-0f3c-23c8-5f9b-c3c28fe8f8a2,2018-01-18 17:37:01.740,2018-01-18 17:37:01.687
16,2018-01-09 18:10:43.000,com.sec.android.app.shealth,UTC-0400,2018-01-09 18:10:29.000,1.0,06c72543-3c7e-7dc1-1d1b-d363b64c3a23,2018-01-09 18:10:43.882,2018-01-09 18:10:43.879
17,2018-01-19 08:09:15.000,com.sec.android.app.shealth,UTC-0400,2018-01-19 08:08:33.000,1.0,06e364d2-b1fa-ff35-2004-4a5608fe38da,2018-01-19 08:10:44.146,2018-01-19 08:10:44.111
18,2018-01-19 18:46:01.000,com.sec.android.app.shealth,UTC-0400,2018-01-19 18:44:27.000,8.0,06f43b89-f308-b62d-7c2d-f5da535dffe1,2018-01-19 18:46:06.579,2018-01-19 18:44:44.108
19,2018-01-29 18:29:38.000,com.sec.android.app.shealth,UTC-0400,2018-01-29 18:27:38.000,3.0,070b3f56-4729-8662-956b-401cfe8767ae,2018-01-29 18:34:14.820,2018-01-29 18:34:14.793
20,2018-01-16 17:50:47.000,com.sec.android.app.shealth,UTC-0400,2018-01-16 17:50:23.000,1.0,07f5f35a-76f2-b1e0-b682-997f5f8872eb,2018-01-16 17:51:17.529,2018-01-16 17:51:17.502
21,2018-03-02 18:40:57.000,com.sec.android.app.shealth,UTC-0400,2018-03-02 18:38:05.000,3.0,07ff0a8b-ff73-e28d-c1ce-804dacb30a0a,2018-03-02 18:43:28.459,2018-03-02 18:43:27.899
22,2018-01-04 09:08:41.000,com.sec.android.app.shealth,UTC-0400,2018-01-04 09:07:24.000,2.0,081fa6dc-ca43-0607-0aec-a8105bf1d5ad,2018-01-04 09:12:32.138,2018-01-04 09:12:32.061
23,2018-01-04 09:12:22.000,com.sec.android.app.shealth,UTC-0400,2018-01-04 09:11:57.000,1.0,08213b55-d691-13c1-1d53-53543b6410e5,2018-01-04 09:12:32.169,2018-01-04 09:12:32.153
24,2018-01-13 08:21:20.000,com.sec.android.app.shealth,UTC-0400,2018-01-13 08:20:36.000,4.0,096658bd-378f-e9d4-1c68-2265cbc6d549,2018-01-13 08:22:13.786,2018-01-13 08:22:13.730
25,2018-01-22 16:39:58.000,com.sec.android.app.shealth,UTC-0400,2018-01-22 16:39:31.000,1.0,09a96bbc-3d08-b265-5ed7-cdb3b4198845,2018-01-22 16:43:55.981,2018-01-22 16:43:55.980
26,2018-03-19 08:42:29.000,com.sec.android.app.shealth,UTC-0300,2018-03-19 08:42:01.000,1.0,09d1ff80-b8bc-d672-f79e-92d8ed5c6281,2018-03-19 08:42:44.716,2018-03-19 08:42:44.676
27,2018-03-07 08:44:35.000,com.sec.android.app.shealth,UTC-0400,2018-03-07 08:44:26.000,1.0,0a5a2a9d-dccc-b2eb-681e-1d9bd2e5b8c7,2018-03-07 08:49:37.475,2018-03-07 08:49:37.474
28,2018-04-02 07:38:39.000,com.sec.android.app.shealth,UTC-0300,2018-04-02 07:37:46.000,1.0,0b2ea3ab-672f-8aaa-6bca-46ee0785f042,2018-04-02 07:47:33.763,2018-04-02 07:47:33.746
29,2018-03-30 10:05:48.000,com.sec.android.app.shealth,UTC-0300,2018-03-30 10:05:39.000,1.0,0b31d35e-3a1a-a3cd-b61f-60577b70fba6,2018-03-30 10:07:33.138,2018-03-30 10:07:33.137
30,2018-03-14 21:01:33.000,com.sec.android.app.shealth,UTC-0300,2018-03-14 21:01:13.000,1.0,0b385e7c-39d8-5064-7afa-24d7cbb94f70,2018-03-14 21:06:07.891,2018-03-14 21:06:07.874
31,2018-02-13 08:40:37.000,com.sec.android.app.shealth,UTC-0400,2018-02-13 08:40:13.000,1.0,0bf8feb5-50dc-0cac-e39b-60e151d10ce5,2018-02-13 08:46:56.190,2018-02-13 08:46:56.169
32,2018-02-05 09:04:41.000,com.sec.android.app.shealth,UTC-0400,2018-02-05 09:04:10.000,2.0,0c2f712a-3bf7-c681-0e49-4385ebdc5e7f,2018-02-05 09:09:21.093,2018-02-05 09:09:21.075
33,2018-04-10 09:18:11.000,com.sec.android.app.shealth,UTC-0300,2018-04-10 09:17:50.000,1.0,0c9bd336-16dd-bbf3-ee76-33b6283682b6,2018-04-10 09:25:42.008,2018-04-10 09:25:42.007
34,2018-02-16 20:59:52.000,com.sec.android.app.shealth,UTC-0400,2018-02-16 20:58:57.000,2.0,0cdbbe35-92e8-50b5-3ade-ad1e237982e7,2018-02-16 21:06:54.792,2018-02-16 21:06:54.770
35,2018-04-19 18:14:14.000,com.sec.android.app.shealth,UTC-0300,2018-04-19 18:14:05.000,1.0,0d0a6444-d794-2355-6ff6-c8518da98bb1,2018-04-19 18:31:32.435,2018-04-19 18:31:32.432
36,2018-02-13 08:36:15.000,com.sec.android.app.shealth,UTC-0400,2018-02-13 08:35:42.000,2.0,0d587280-9358-6ff4-9c45-3868ea1afebf,2018-02-13 08:46:56.145,2018-02-13 08:46:56.110
37,2018-01-19 09:13:51.000,com.sec.android.app.shealth,UTC-0400,2018-01-19 09:13:29.000,1.0,0d7fc22f-0b5a-7945-978c-2121db448cfb,2018-01-19 09:14:05.145,2018-01-19 09:14:05.120
38,2018-03-24 10:00:46.000,com.sec.android.app.shealth,UTC-0300,2018-03-24 10:00:30.000,1.0,0e65707b-f1bb-6af9-a5c3-c1c5e97ca459,2018-03-24 10:09:58.641,2018-03-24 10:09:58.629
39,2018-05-02 17:35:27.000,com.sec.android.app.shealth,UTC-0300,2018-05-02 17:35:14.000,1.0,0f26a639-e4b0-c152-bc94-c01ecc596ffc,2018-05-02 18:08:31.867,2018-05-02 18:08:31.852
40,2018-01-11 16:59:33.000,com.sec.android.app.shealth,UTC-0400,2018-01-11 16:59:18.000,1.0,107283f5-2046-b85b-c7b3-b28faf15ba99,2018-01-11 17:05:36.872,2018-01-11 17:05:36.854
41,2018-04-30 08:42:03.000,com.sec.android.app.shealth,UTC-0300,2018-04-30 08:41:39.000,2.0,10a497e8-f7bc-9afc-409c-24f9c78d234e,2018-04-30 08:46:23.045,2018-04-30 08:46:23.024
42,2018-01-07 13:58:02.000,com.sec.android.app.shealth,UTC-0400,2018-01-07 13:56:57.000,7.0,121d5f08-823f-7a4e-28c3-da3256079d18,2018-01-07 13:58:51.788,2018-01-07 13:57:08.668
43,2018-03-14 20:11:39.000,com.sec.android.app.shealth,UTC-0300,2018-03-14 20:11:18.000,1.0,126ad318-d4c1-e269-f9f6-49f931e4a884,2018-03-14 20:12:14.050,2018-03-14 20:12:14.035
44,2017-12-31 22:29:07.000,com.sec.android.app.shealth,UTC-0700,2017-12-31 22:28:53.000,1.0,12734da4-a528-fbf5-a5b0-83af069e7beb,2017-12-31 22:29:21.964,2017-12-31 22:29:21.939
45,2018-03-14 20:03:33.000,com.sec.android.app.shealth,UTC-0300,2018-03-14 20:02:58.000,1.0,12dd9480-1ff6-71d8-4995-98e85fd62155,2018-03-14 20:03:37.960,2018-03-14 20:03:37.934
46,2018-02-20 19:33:48.000,com.sec.android.app.shealth,UTC-0400,2018-02-20 19:33:22.000,1.0,12de7a7c-3894-3907-f5c8-895dc31aa10b,2018-02-20 19:42:58.637,2018-02-20 19:42:58.637
47,2018-01-19 11:07:51.000,com.sec.android.app.shealth,UTC-0400,2018-01-19 11:06:25.000,6.0,12efdb88-63ce-bcda-24ec-877350a3750f,2018-01-19 11:16:00.715,2018-01-19 11:07:16.122
48,2018-01-22 18:54:49.000,com.sec.android.app.shealth,UTC-0400,2018-01-22 18:53:14.000,9.0,1336074c-93eb-ad20-4f48-ff70dcdd95ac,2018-01-22 18:55:44.775,2018-01-22 18:55:44.661
49,2018-02-16 21:01:31.000,com.sec.android.app.shealth,UTC-0400,2018-02-16 21:01:06.000,1.0,13423da6-7c6c-c673-94c4-8bb5b8703c6e,2018-02-16 21:06:54.804,2018-02-16 21:06:54.803
50,2018-01-16 17:38:05.000,com.sec.android.app.shealth,UTC-0400,2018-01-16 17:37:40.000,1.0,1469d6df-f325-a62d-2c1c-69a4651b44d8,2018-01-16 17:41:52.973,2018-01-16 17:41:52.940
51,2018-04-24 12:27:30.000,com.sec.android.app.shealth,UTC-0300,2018-04-24 12:27:17.000,1.0,14718968-f32b-0911-7cae-4fc4e4a02566,2018-04-24 12:37:46.087,2018-04-24 12:37:46.087
52,2018-02-07 13:47:40.000,com.sec.android.app.shealth,UTC-0400,2018-02-07 13:47:08.000,1.0,151e43be-c4c5-bfc6-75c9-4f58b4b392c4,2018-02-07 13:51:31.205,2018-02-07 13:51:31.189
53,2018-01-22 16:46:34.000,com.sec.android.app.shealth,UTC-0400,2018-01-22 16:45:04.000,9.0,156fb3e0-69d0-d071-1766-1c57984bca97,2018-01-22 16:48:54.790,2018-01-22 16:48:54.653
54,2018-03-07 20:07:19.000,com.sec.android.app.shealth,UTC-0400,2018-03-07 20:07:02.000,1.0,157e489e-184d-ffac-c543-35117e2c47a2,2018-03-07 20:14:54.355,2018-03-07 20:14:54.333
55,2018-04-07 16:05:17.000,com.sec.android.app.shealth,UTC-0300,2018-04-07 16:05:05.000,1.0,1615396d-533e-c3f0-ccb9-4d66ecac75a2,2018-04-07 16:07:53.567,2018-04-07 16:07:53.567
56,2018-02-17 13:09:49.000,com.sec.android.app.shealth,UTC-0400,2018-02-17 13:09:37.000,1.0,1631ded5-32e6-7d0a-d5db-aa69c848dfb4,2018-02-17 13:11:49.991,2018-02-17 13:11:49.989
57,2018-03-04 16:07:34.000,com.sec.android.app.shealth,UTC-0400,2018-03-04 16:07:17.000,1.0,189eabce-ba93-e604-d10f-6141a5fb12a3,2018-03-04 16:12:02.866,2018-03-04 16:12:02.841
58,2018-01-24 17:31:57.000,com.sec.android.app.shealth,UTC-0400,2018-01-24 17:31:37.000,1.0,1aaa3733-7d20-7298-410c-3f2893a4c0af,2018-01-24 17:31:58.473,2018-01-24 17:31:52.458
59,2018-03-08 09:09:34.000,com.sec.android.app.shealth,UTC-0400,2018-03-08 09:09:27.000,1.0,1ac8dde9-853f-26e9-aef4-d7f13639c394,2018-03-08 09:18:22.807,2018-03-08 09:18:22.805
60,2018-01-31 19:56:26.000,com.sec.android.app.shealth,UTC-0400,2018-01-31 19:56:17.000,2.0,1b0e6391-22f6-febb-7911-29421ef1c9de,2018-01-31 20:00:45.039,2018-01-31 20:00:45.026
61,2018-04-02 07:40:44.000,com.sec.android.app.shealth,UTC-0300,2018-04-02 07:40:23.000,1.0,1b264270-64ff-c005-b1fa-7ce56b593f71,2018-04-02 07:47:33.792,2018-04-02 07:47:33.773
62,2018-04-11 08:15:58.000,com.sec.android.app.shealth,UTC-0300,2018-04-11 08:15:38.000,1.0,1bce1e00-3da7-389f-64b8-d487022190e4,2018-04-11 08:17:26.728,2018-04-11 08:17:26.712
63,2018-04-25 08:17:42.000,com.sec.android.app.shealth,UTC-0300,2018-04-25 08:17:25.000,1.0,1d7247de-4b51-ea35-8b66-08c5ea463acb,2018-04-25 08:19:31.264,2018-04-25 08:19:31.236
64,2018-03-02 07:45:01.000,com.sec.android.app.shealth,UTC-0400,2018-03-02 07:44:11.000,2.0,1d7677eb-e782-ed72-4a00-0e452ecad04a,2018-03-02 07:45:28.175,2018-03-02 07:45:28.131
65,2018-04-05 15:48:46.000,com.sec.android.app.shealth,UTC-0300,2018-04-05 15:48:39.000,1.0,1dcad738-e6e4-c82e-41d7-5b9fbc3717ea,2018-04-05 15:51:26.874,2018-04-05 15:51:26.873
66,2018-02-20 18:33:53.000,com.sec.android.app.shealth,UTC-0400,2018-02-20 18:33:30.000,1.0,1e194cb1-c902-365a-2abb-66ade09ca16a,2018-02-20 18:36:11.337,2018-02-20 18:36:11.305
67,2018-04-16 17:11:17.000,com.sec.android.app.shealth,UTC-0300,2018-04-16 17:11:04.000,1.0,1e4fbdae-9333-a28f-60f4-24feb9379acc,2018-04-16 17:13:49.235,2018-04-16 17:13:49.208
68,2018-04-26 19:10:09.000,com.sec.android.app.shealth,UTC-0300,2018-04-26 19:08:51.000,6.0,1f2bd466-a762-f215-2082-4d6ef3b421d8,2018-04-26 19:10:57.848,2018-04-26 19:10:57.743
69,2018-02-20 08:40:08.000,com.sec.android.app.shealth,UTC-0400,2018-02-20 08:39:47.000,1.0,2009a4a0-79e6-8fde-c1d5-dbfad92a59ff,2018-02-20 08:41:08.915,2018-02-20 08:41:08.888
70,2018-02-07 09:09:52.000,com.sec.android.app.shealth,UTC-0400,2018-02-07 09:09:37.000,1.0,2040e5fb-f8f8-a80a-c2d5-3a6619bd31b0,2018-02-07 09:10:46.857,2018-02-07 09:10:46.857
71,2018-01-31 17:27:16.000,com.sec.android.app.shealth,UTC-0400,2018-01-31 17:27:02.000,1.0,20d6b3dc-df8f-d44d-a41a-872cf8583c2b,2018-01-31 17:27:17.110,2018-01-31 17:27:17.109
72,2018-04-16 07:45:47.000,com.sec.android.app.shealth,UTC-0300,2018-04-16 07:45:35.000,1.0,20e3d34b-d026-75be-75e4-ea4d2c03554e,2018-04-16 07:48:04.874,2018-04-16 07:48:04.872
73,2018-01-20 17:08:06.000,com.sec.android.app.shealth,UTC-0400,2018-01-20 17:06:04.000,8.0,20e66df3-8804-7324-51e8-55c3b31e9539,2018-01-20 17:08:06.083,2018-01-20 17:06:19.776
74,2018-01-02 12:27:04.000,com.sec.android.app.shealth,UTC-0400,2018-01-02 12:26:54.000,1.0,20f34442-58e8-750f-c7b6-0ec0b41a6459,2018-01-02 12:33:01.319,2018-01-02 12:33:01.314
75,2018-02-05 08:13:21.000,com.sec.android.app.shealth,UTC-0400,2018-02-05 08:13:04.000,1.0,221fa440-9d7d-ffc6-db8f-0111d0421316,2018-02-05 08:14:57.578,2018-02-05 08:14:57.559
76,2018-02-04 08:01:25.000,com.sec.android.app.shealth,UTC-0400,2018-02-04 07:59:40.000,9.0,2278eaeb-1bb7-f225-35df-b4af72e67abd,2018-02-04 08:02:27.089,2018-02-04 08:02:26.963
77,2018-02-05 07:03:39.000,com.sec.android.app.shealth,UTC-0400,2018-02-05 07:02:31.000,6.0,23a76b93-9ee9-9442-efb7-85dc251fa0e9,2018-02-05 07:06:15.553,2018-02-05 07:06:15.435
78,2017-12-24 12:10:18.000,com.sec.android.app.shealth,UTC-0700,2017-12-24 12:09:46.000,2.0,24f13e42-15ba-b7d4-348f-236b4542d794,2017-12-24 12:13:34.271,2017-12-24 12:13:34.138
79,2018-04-19 18:25:18.000,com.sec.android.app.shealth,UTC-0300,2018-04-19 18:25:09.000,1.0,25a9562b-ab72-4bf5-f4b1-fa02ee9a0b36,2018-04-19 18:31:32.461,2018-04-19 18:31:32.460
80,2018-02-07 20:04:11.000,com.sec.android.app.shealth,UTC-0400,2018-02-07 20:03:58.000,1.0,26a00ccf-f50c-04b9-4433-ae19e92fd0ba,2018-02-07 20:26:40.665,2018-02-07 20:26:40.665
81,2018-03-28 09:10:31.000,com.sec.android.app.shealth,UTC-0300,2018-03-28 09:10:05.000,1.0,27f91809-edd1-db5f-9023-fc6cad464b80,2018-03-28 09:10:39.275,2018-03-28 09:10:39.252
82,2018-02-19 19:06:53.000,com.sec.android.app.shealth,UTC-0400,2018-02-19 19:05:23.000,9.0,284e23ae-24d9-5c10-fd42-33563e47279b,2018-02-19 19:07:18.810,2018-02-19 19:07:18.682
83,2018-02-13 07:47:57.000,com.sec.android.app.shealth,UTC-0400,2018-02-13 07:47:39.000,1.0,287e67b2-26fc-1aa6-418d-6de10f7806cc,2018-02-13 07:50:27.630,2018-02-13 07:50:27.609
84,2018-03-07 17:22:36.000,com.sec.android.app.shealth,UTC-0400,2018-03-07 17:22:12.000,3.0,28c2ccd0-00ab-e355-b295-4d205eb5f558,2018-03-07 17:24:12.734,2018-03-07 17:22:23.707
85,2018-02-05 20:16:00.000,com.sec.android.app.shealth,UTC-0400,2018-02-05 20:13:26.000,11.0,28f9eb6a-1faa-7a7c-a03b-db850d362d0d,2018-02-05 20:16:46.954,2018-02-05 20:16:46.755
86,2018-04-24 07:36:51.000,com.sec.android.app.shealth,UTC-0300,2018-04-24 07:34:31.000,9.0,29621562-bb8d-e983-337b-64a3d6300223,2018-04-24 07:37:42.232,2018-04-24 07:37:42.076
87,2017-12-22 18:58:50.000,com.sec.android.app.shealth,UTC-0700,2017-12-22 18:58:40.000,1.0,297fbbc0-dddc-fc98-8c4a-e2bf3f6ff17a,2017-12-22 18:59:00.405,2017-12-22 18:59:00.377
88,2018-02-07 17:17:59.000,com.sec.android.app.shealth,UTC-0400,2018-02-07 17:16:25.000,3.0,29a073b5-7b98-5251-6c34-030c01ae119d,2018-02-07 17:18:22.758,2018-02-07 17:18:22.696
89,2018-04-13 17:18:03.000,com.sec.android.app.shealth,UTC-0300,2018-04-13 17:16:04.000,7.0,29e9bf90-5509-2ea6-cd51-d7d38fc04dc2,2018-04-13 17:19:09.384,2018-04-13 17:19:09.271
90,2018-04-02 15:51:23.000,com.sec.android.app.shealth,UTC-0300,2018-04-02 15:50:38.000,2.0,2a2de07f-383e-47f0-a29c-579ee3c03448,2018-04-02 15:52:22.914,2018-04-02 15:52:22.881
91,2018-04-04 07:54:03.000,com.sec.android.app.shealth,UTC-0300,2018-04-04 07:52:43.000,4.0,2ab35f1d-b422-a010-4432-35d3f275a37c,2018-04-04 07:55:56.933,2018-04-04 07:55:56.873
92,2018-01-08 10:02:50.000,com.sec.android.app.shealth,UTC-0400,2018-01-08 10:01:22.000,6.0,2b472114-3c5b-7c03-5ffa-f48d42244c51,2018-01-08 10:14:51.959,2018-01-08 10:02:11.947
93,2017-12-25 14:16:31.000,com.sec.android.app.shealth,UTC-0700,2017-12-25 14:15:46.000,2.0,2b8ea689-fe41-1a78-b7c0-89c0ea07815a,2017-12-25 14:21:10.869,2017-12-25 14:21:10.035
94,2018-02-28 18:06:08.000,com.sec.android.app.shealth,UTC-0400,2018-02-28 18:05:42.000,1.0,2baa777e-4d85-bc0a-f700-1dae7b8b3397,2018-02-28 18:08:24.903,2018-02-28 18:08:24.888
95,2018-03-16 20:00:33.000,com.sec.android.app.shealth,UTC-0300,2018-03-16 20:00:09.000,1.0,2c186fa5-37e7-a160-cd26-2474c241f72e,2018-03-16 20:07:44.640,2018-03-16 20:07:44.640
96,2018-04-30 19:29:33.000,com.sec.android.app.shealth,UTC-0300,2018-04-30 19:29:07.000,1.0,2cb6b4d6-2690-7a84-37c1-c7bcecbd69aa,2018-04-30 19:35:58.625,2018-04-30 19:35:58.624
97,2018-02-12 08:42:18.000,com.sec.android.app.shealth,UTC-0400,2018-02-12 08:42:05.000,1.0,2cf3bacc-b259-58d1-3577-968145859f8d,2018-02-12 08:48:53.146,2018-02-12 08:48:53.128
98,2018-04-19 09:02:10.000,com.sec.android.app.shealth,UTC-0300,2018-04-19 09:02:00.000,1.0,2d8b9f6e-be1a-62d6-610f-382c4f60b8e5,2018-04-19 09:30:14.806,2018-04-19 09:30:14.805
99,2018-04-05 08:44:10.000,com.sec.android.app.shealth,UTC-0300,2018-04-05 08:44:00.000,1.0,2dc1a4e0-b465-421a-b7b9-96f37e5ec3af,2018-04-05 08:49:23.903,2018-04-05 08:49:23.903
100,2018-03-21 20:01:38.000,com.sec.android.app.shealth,UTC-0300,2018-03-21 20:01:18.000,1.0,2df84fd1-efbe-97b9-3ddf-4e82597189c0,2018-03-21 20:10:38.169,2018-03-21 20:10:38.149
101,2017-12-21 14:16:21.000,com.sec.android.app.shealth,UTC-0700,2017-12-21 14:15:33.000,2.0,2ea6f1f2-21eb-38fa-9122-2fd53679f0bd,2017-12-21 14:19:57.895,2017-12-21 14:19:57.874
102,2018-04-05 16:32:07.000,com.sec.android.app.shealth,UTC-0300,2018-04-05 16:31:55.000,1.0,2f61d53c-7551-b1f6-6712-d8f81f8bcd7c,2018-04-05 16:32:08.315,2018-04-05 16:32:08.314
103,2018-04-04 13:34:33.000,com.sec.android.app.shealth,UTC-0300,2018-04-04 13:34:22.000,1.0,2fb65033-8428-ef15-fc5a-00ab06664cc9,2018-04-04 15:10:29.559,2018-04-04 15:10:29.533
104,2018-03-28 21:07:48.000,com.sec.android.app.shealth,UTC-0300,2018-03-28 21:05:47.000,9.0,3100e756-5762-19d8-d3a8-feb70fc11814,2018-03-28 21:08:09.871,2018-03-28 21:08:09.702
105,2018-02-28 17:59:43.000,com.sec.android.app.shealth,UTC-0400,2018-02-28 17:58:25.000,2.0,311d9622-25ef-93a4-334b-807cc0920aba,2018-02-28 18:05:23.115,2018-02-28 18:05:23.080
106,2018-03-05 18:32:01.000,com.sec.android.app.shealth,UTC-0400,2018-03-05 18:31:49.000,1.0,317b2375-c700-e2b5-5f50-ee1d6d68426a,2018-03-05 18:34:38.054,2018-03-05 18:34:38.041
107,2017-12-24 11:59:37.000,com.sec.android.app.shealth,UTC-0700,2017-12-24 11:59:08.000,2.0,31adc0b5-3799-d112-f31b-3596dbea1a16,2017-12-24 12:13:34.112,2017-12-24 12:13:34.100
108,2018-02-09 07:29:26.000,com.sec.android.app.shealth,UTC-0400,2018-02-09 07:27:15.000,9.0,31afb5bc-7edf-3bb3-494e-9e5a9025ccbf,2018-02-09 07:30:46.798,2018-02-09 07:30:46.681
109,2017-12-18 09:15:38.000,com.sec.android.app.shealth,UTC-0400,2017-12-18 09:15:09.000,1.0,31ef213a-bfb8-0963-8383-72f8fd539f75,2017-12-18 09:15:39.715,2017-12-18 09:15:36.285
110,2018-04-19 19:30:39.000,com.sec.android.app.shealth,UTC-0300,2018-04-19 19:30:15.000,1.0,321eacb7-e0b1-8dbb-f839-36ed4dc26975,2018-04-19 19:34:36.483,2018-04-19 19:34:36.482
111,2018-02-07 09:08:37.000,com.sec.android.app.shealth,UTC-0400,2018-02-07 09:08:23.000,1.0,3294f9a5-9de9-6204-b113-4713c1144ebb,2018-02-07 09:08:39.896,2018-02-07 09:08:39.876
112,2017-12-24 14:33:28.000,com.sec.android.app.shealth,UTC-0700,2017-12-24 14:32:59.000,1.0,32d43efe-313e-8291-83cf-f03a6a55d423,2017-12-24 14:34:40.877,2017-12-24 14:34:40.858
113,2018-02-26 16:14:31.000,com.sec.android.app.shealth,UTC-0400,2018-02-26 16:14:08.000,1.0,33030019-bb25-c080-169f-ba02c40eb8b9,2018-02-26 16:17:47.800,2018-02-26 16:17:47.786
114,2017-12-25 13:10:28.000,com.sec.android.app.shealth,UTC-0700,2017-12-25 13:09:13.000,3.0,333ea16f-499c-3c80-81c7-f90b87728bc6,2017-12-25 13:21:08.927,2017-12-25 13:21:08.895
115,2018-03-05 18:36:45.000,com.sec.android.app.shealth,UTC-0400,2018-03-05 18:35:54.000,2.0,33f2fc9d-13d0-a0e3-8ea9-4eac543a4fc5,2018-03-05 18:41:05.725,2018-03-05 18:41:05.710
116,2018-04-04 21:00:27.000,com.sec.android.app.shealth,UTC-0300,2018-04-04 20:58:37.000,3.0,3546c0f3-3097-5dad-cccc-450bf694c386,2018-04-04 21:28:22.941,2018-04-04 21:28:22.885
117,2017-12-30 18:05:15.000,com.sec.android.app.shealth,UTC-0700,2017-12-30 18:04:33.000,1.0,358846ab-3542-fe48-f100-9cf7b478d6bb,2017-12-30 18:05:22.923,2017-12-30 18:05:22.896
118,2018-02-08 19:59:58.000,com.sec.android.app.shealth,UTC-0400,2018-02-08 19:57:18.000,10.0,35c9b243-45eb-4a2d-23fd-d6c06ba29b70,2018-02-08 20:22:10.095,2018-02-08 20:22:09.913
119,2018-01-16 18:38:21.000,com.sec.android.app.shealth,UTC-0400,2018-01-16 18:37:29.000,2.0,3768d749-638d-9fed-6b13-a11023d094dc,2018-01-16 18:43:58.902,2018-01-16 18:43:58.874
120,2017-12-20 15:31:35.000,com.sec.android.app.shealth,UTC-0700,2017-12-20 15:31:21.000,1.0,37922f1e-2114-f46b-e78a-28459cc762c2,2017-12-20 15:34:59.961,2017-12-20 15:34:59.960
121,2018-03-14 20:59:31.000,com.sec.android.app.shealth,UTC-0300,2018-03-14 20:58:36.000,2.0,37bcc41d-5f6c-0e68-b034-2b5604f9ca76,2018-03-14 21:06:07.852,2018-03-14 21:06:07.828
122,2018-01-03 09:09:26.000,com.sec.android.app.shealth,UTC-0400,2018-01-03 09:09:08.000,1.0,381cec09-db65-ea78-9e77-9eb4504f2474,2018-01-03 09:14:55.360,2018-01-03 09:14:55.319
