create_time,longest_idle_time,score,extra_data,goal,calorie,run_time,deviceuuid,update_time,longest_active_time,day_time,walk_time,pkg_name,active_time,distance,others_time,step_count,datauuid
2018-01-02 05:01:02.059,17520000,0,838f67be-61b7-4860-b076-3fdc106862e2.extra_data.json,-1,408.871,47070,jQfnryI8/B,2018-01-03 12:39:35.626,180000,1514851200000,6058774,com.sec.android.app.shealth,6105844,7061.854,0,9359,838f67be-61b7-4860-b076-3fdc106862e2
2017-02-02 08:00:01.818,21420000,0,83ee18d0-513e-4073-b173-1be017ac5876.extra_data.json,-1,218.46999,58618,jQfnryI8/B,2017-02-03 04:42:24.902,540000,1485993600000,2832951,com.sec.android.app.shealth,2891569,3943.9797,0,4888,83ee18d0-513e-4073-b173-1be017ac5876
2016-12-24 08:00:42.806,27960000,0,84126bbb-5b67-48dc-92e3-882fc04b123e.extra_data.json,-1,379.4001,153860,jQfnryI8/B,2016-12-25 07:14:59.509,360000,1482537600000,4844710,com.sec.android.app.shealth,4998570,6390.9395,0,8027,84126bbb-5b67-48dc-92e3-882fc04b123e
2016-09-14 07:00:01.456,15180000,118,84957c4e-7daa-4588-bb0d-ed55ba148967.extra_data.json,60,314.0399,32506,jQfnryI8/B,2016-09-15 04:35:02.346,420000,1473811200000,4269593,com.sec.android.app.shealth,4302099,5509.6997,0,7073,84957c4e-7daa-4588-bb0d-ed55ba148967
2016-12-04 05:00:01.632,30420000,0,8571b944-df50-400b-81c9-c48397a0bc3a.extra_data.json,-1,617.73004,54591,jQfnryI8/B,2016-12-05 03:35:00.483,960000,1480809600000,8749205,com.sec.android.app.shealth,8803796,11617.253,0,14942,8571b944-df50-400b-81c9-c48397a0bc3a
2018-04-08 04:00:00.740,15480000,0,85900088-aae9-42dd-8bee-0c75fc60ecc5.extra_data.json,-1,343.0899,32666,jQfnryI8/B,2018-04-09 11:04:19.510,360000,1523145600000,4964639,com.sec.android.app.shealth,4997305,5962.880999999999,0,7837,85900088-aae9-42dd-8bee-0c75fc60ecc5
2018-03-17 04:00:01.745,18540000,0,86077be7-e9b7-45ff-8d4f-1960d823c24d.extra_data.json,-1,332.33997,19707,jQfnryI8/B,2018-03-19 11:06:16.350,300000,1521244800000,4952050,com.sec.android.app.shealth,4971757,5876.811,0,7810,86077be7-e9b7-45ff-8d4f-1960d823c24d
2017-02-25 08:00:35.652,32700000,0,861a11c7-7f68-4649-b777-cdb18d8ec233.extra_data.json,-1,460.11008,8400,jQfnryI8/B,2017-02-26 07:54:53.534,1320000,1487980800000,6899716,com.sec.android.app.shealth,6908116,8446.002,0,10993,861a11c7-7f68-4649-b777-cdb18d8ec233
2017-08-31 04:00:00.416,29400000,0,864882e2-ea46-4dad-9e4f-3b1e6436610d.extra_data.json,-1,72.51,9011,jQfnryI8/B,2017-09-01 00:15:00.683,300000,1504137600000,958506,com.sec.android.app.shealth,967517,1371.51,0,1700,864882e2-ea46-4dad-9e4f-3b1e6436610d
2016-10-17 07:00:01.685,36240000,120,8649fa7d-efb9-4e0c-a9d0-e1bf5483bf49.extra_data.json,60,300.16,3600,jQfnryI8/B,2016-10-18 02:17:19.920,420000,1476662400000,4361677,com.sec.android.app.shealth,4365277,5268.2705,0,6968,8649fa7d-efb9-4e0c-a9d0-e1bf5483bf49
2016-06-25 14:40:10.679,30900000,0,864d0404-3b0e-49ba-bd82-440a6be2e376.extra_data.json,-1,126.94,41600,jQfnryI8/B,2016-06-25 14:40:10.679,48691,1465948800000,1668167,com.sec.android.app.shealth,1709767,2181.1797,0,2605,864d0404-3b0e-49ba-bd82-440a6be2e376
2017-09-23 04:03:43.389,28800000,0,8880d765-7d7b-4388-bb34-7b5feda32fe7.extra_data.json,-1,115.94,14365,jQfnryI8/B,2017-09-23 20:11:58.240,240000,1506124800000,1702943,com.sec.android.app.shealth,1717308,2108.8901,0,2672,8880d765-7d7b-4388-bb34-7b5feda32fe7
2018-04-22 04:00:00.500,13380000,0,89394cc3-903b-4645-b52c-1eeea3bf5b83.extra_data.json,-1,624.9428,27139,jQfnryI8/B,2018-04-23 11:38:28.791,1360177,1524355200000,9779687,com.sec.android.app.shealth,9806826,10898.515,0,15372,89394cc3-903b-4645-b52c-1eeea3bf5b83
2017-12-06 05:01:01.952,26460000,0,8961e1f8-d28f-4996-8804-43e394837d36.extra_data.json,-1,136.83002,31320,jQfnryI8/B,2017-12-07 01:46:09.461,180000,1512518400000,1633133,com.sec.android.app.shealth,1664453,2106.38,0,2671,8961e1f8-d28f-4996-8804-43e394837d36
2017-12-29 19:41:23.502,19380000,0,89a9ec24-d3c1-4608-95f9-9096dca5ea24.extra_data.json,-1,549.5931,3600,jQfnryI8/B,2017-12-30 16:57:34.388,4159812,1514505600000,2938651,com.sec.android.app.shealth,7086061,3110.9792,4143810,8264,89a9ec24-d3c1-4608-95f9-9096dca5ea24
2017-02-22 08:00:01.120,24540000,0,89d81e97-53b7-4b36-9570-9439c713443a.extra_data.json,-1,650.7497599999999,43279,jQfnryI8/B,2017-02-23 06:02:22.145,660000,1487721600000,9053280,com.sec.android.app.shealth,9096559,11722.991000000002,0,15155,89d81e97-53b7-4b36-9570-9439c713443a
2017-11-21 05:14:59.269,31980000,0,89d8a4c4-deb2-49cb-b7a2-c55ebcfc9005.extra_data.json,-1,45.689995,15006,jQfnryI8/B,2017-11-22 01:41:09.917,120000,1511222400000,545504,com.sec.android.app.shealth,560510,691.57,0,868,89d8a4c4-deb2-49cb-b7a2-c55ebcfc9005
2017-01-21 08:01:01.429,29700000,0,8a98937d-a568-4059-bdcc-8b7353645b2f.extra_data.json,-1,237.22,95502,jQfnryI8/B,2017-01-22 01:28:55.952,660000,1484956800000,3185881,com.sec.android.app.shealth,3281383,4148.3193,0,5181,8a98937d-a568-4059-bdcc-8b7353645b2f
2017-04-15 04:00:01.943,38279999,0,8ae439b6-a580-4c07-b1e0-3e2d9d355bf5.extra_data.json,-1,150.43001,12800,jQfnryI8/B,2017-04-19 00:02:19.723,120000,1492214400000,2189491,com.sec.android.app.shealth,2202291,2763.7202,0,3433,8ae439b6-a580-4c07-b1e0-3e2d9d355bf5
2017-11-29 05:00:01.208,28500000,0,8afe6357-0df5-44b8-bd36-50b625d10848.extra_data.json,-1,281.97,24048,jQfnryI8/B,2017-11-30 02:15:01.960,600000,1511913600000,3600457,com.sec.android.app.shealth,3624505,4795.231,0,6246,8afe6357-0df5-44b8-bd36-50b625d10848
2017-08-03 04:00:01.027,23760000,0,8b13c1d1-d813-414f-96a5-cf2d30c2ea38.extra_data.json,-1,70.27999,1600,jQfnryI8/B,2017-08-04 01:45:08.884,120000,1501718400000,1002958,com.sec.android.app.shealth,1004558,1341.29,0,1655,8b13c1d1-d813-414f-96a5-cf2d30c2ea38
2016-12-15 08:00:18.058,26640000,0,8b278c6f-a802-4ba9-aec1-87c7121990b5.extra_data.json,-1,266.05997,10973,jQfnryI8/B,2016-12-16 04:19:19.747,540000,1481760000000,3782553,com.sec.android.app.shealth,3793526,4529.86,0,5995,8b278c6f-a802-4ba9-aec1-87c7121990b5
2017-08-25 04:00:01.278,20579999,0,8b31a105-a5b5-4f82-9aff-267b6cc7e688.extra_data.json,-1,295.87997,11813,jQfnryI8/B,2017-08-26 10:07:52.856,660000,1503619200000,3985187,com.sec.android.app.shealth,3997000,5197.590999999999,0,6737,8b31a105-a5b5-4f82-9aff-267b6cc7e688
2017-03-05 05:01:03.330,33120000,0,8b639c44-ccbb-4232-a3c8-b27a5ed4acde.extra_data.json,-1,446.11992999999995,99662,jQfnryI8/B,2017-03-06 01:29:17.059,1140000,1488672000000,5997211,com.sec.android.app.shealth,6096873,7945.210999999999,0,10052,8b639c44-ccbb-4232-a3c8-b27a5ed4acde
2016-08-18 07:00:06.364,29400000,126,8bbb37bc-5096-40ca-b886-57eb334ff5f4.extra_data.json,60,338.58005,60815,jQfnryI8/B,2016-08-19 06:46:49.777,600000,1471478400000,4506201,com.sec.android.app.shealth,4567016,5989.7114,0,7617,8bbb37bc-5096-40ca-b886-57eb334ff5f4
2017-08-26 04:00:00.402,21779999,0,8bcadd52-9bdb-4478-aee8-c0d9c54c341d.extra_data.json,-1,115.18,78000,jQfnryI8/B,2017-08-27 13:20:05.173,60000,1503705600000,1297285,com.sec.android.app.shealth,1375285,1917.2196,0,2165,8bcadd52-9bdb-4478-aee8-c0d9c54c341d
2017-05-04 04:00:01.868,37200000,0,8ca723ce-6e67-4a94-973e-96a49a77136b.extra_data.json,-1,129.67003,3600,jQfnryI8/B,2017-05-05 01:23:20.811,240000,1493856000000,1958072,com.sec.android.app.shealth,1961672,2370.2202,0,3008,8ca723ce-6e67-4a94-973e-96a49a77136b
2017-06-11 04:15:01.248,29460000,0,8ce5b4c9-049c-477e-a286-fb9a56cccea8.extra_data.json,-1,44.319996,31422,jQfnryI8/B,2017-06-11 21:35:01.632,60000,1497139200000,509574,com.sec.android.app.shealth,540996,757.52,0,879,8ce5b4c9-049c-477e-a286-fb9a56cccea8
2017-07-21 04:00:00.407,30660000,0,8dd0d895-c05b-4208-8734-25c6e03e5a94.extra_data.json,-1,378.77988,133334,jQfnryI8/B,2017-07-22 00:35:01.317,780000,1500595200000,4614506,com.sec.android.app.shealth,4747840,6602.4116,0,8195,8dd0d895-c05b-4208-8734-25c6e03e5a94
2016-07-04 07:00:07.252,31740000,120,8e04673a-0f26-4f77-9c58-e7088b42171d.extra_data.json,60,326.00998,72626,jQfnryI8/B,2016-07-05 00:14:48.835,540000,1467590400000,4300843,com.sec.android.app.shealth,4373469,5788.6113,0,7302,8e04673a-0f26-4f77-9c58-e7088b42171d
2017-11-08 05:00:01.884,23580000,0,8e667ae0-2b40-4b14-82e6-e439a8200f0c.extra_data.json,-1,325.93997,42819,jQfnryI8/B,2017-11-09 01:28:15.140,660000,1510099200000,4293678,com.sec.android.app.shealth,4336497,5678.2993,0,7315,8e667ae0-2b40-4b14-82e6-e439a8200f0c
2016-10-11 07:02:31.127,31080000,0,8f4b401e-00d2-48bf-97ef-eb21bb313336.extra_data.json,-1,284.62997,31914,jQfnryI8/B,2016-10-12 04:46:00.873,540000,1476144000000,3809123,com.sec.android.app.shealth,3841037,4863.7593,0,6363,8f4b401e-00d2-48bf-97ef-eb21bb313336
2017-03-09 05:04:40.582,32940000,0,8fdc4999-5133-429f-8fea-66519e28d246.extra_data.json,-1,236.87,12452,jQfnryI8/B,2017-03-10 02:27:11.007,1020000,1489017600000,3283299,com.sec.android.app.shealth,3295751,4345.2505,0,5559,8fdc4999-5133-429f-8fea-66519e28d246
2018-03-28 04:00:29.586,24360000,0,90577cf8-d7b4-49e9-9616-98f46ce916ee.extra_data.json,-1,600.95593,26816,jQfnryI8/B,2018-03-30 16:07:36.035,900958,1522195200000,8840175,com.sec.android.app.shealth,8866991,9547.9,0,13610,90577cf8-d7b4-49e9-9616-98f46ce916ee
2017-02-15 16:30:49.819,31740000,0,9077a435-1ba9-4b5b-bc29-5a8fc3db01e3.extra_data.json,-1,426.7299,45819,jQfnryI8/B,2017-02-16 03:06:21.881,1320000,1487116800000,5977735,com.sec.android.app.shealth,6023554,7500.6875,0,9777,9077a435-1ba9-4b5b-bc29-5a8fc3db01e3
2018-02-25 05:07:55.301,22860000,0,90ee1f09-3b85-40b9-b056-df68930451a3.extra_data.json,-1,231.23105,11200,jQfnryI8/B,2018-02-26 12:36:29.677,120000,1519516800000,3685632,com.sec.android.app.shealth,3696832,4008.7776,0,5632,90ee1f09-3b85-40b9-b056-df68930451a3
2017-07-30 04:00:00.447,37020000,0,91398795-240f-436a-9e55-ddf2af53bf5a.extra_data.json,-1,192.70999,62740,jQfnryI8/B,2017-07-31 00:13:07.949,180000,1501372800000,2661986,com.sec.android.app.shealth,2724726,3455.4602,0,4222,91398795-240f-436a-9e55-ddf2af53bf5a
2018-02-02 06:15:17.652,13740000,0,917a89ae-097e-450b-93a4-d4fa13474966.extra_data.json,-1,372.39252,37187,jQfnryI8/B,2018-02-03 02:37:15.429,1921645,1517529600000,2616983,com.sec.android.app.shealth,4575815,3031.9082,1921645,5386,917a89ae-097e-450b-93a4-d4fa13474966
2016-12-09 08:00:01.584,36840000,0,925a8169-0ad3-4dc0-a4d2-4715d88befc4.extra_data.json,-1,126.45998999999999,2000,jQfnryI8/B,2016-12-10 06:44:02.034,120000,1481241600000,1896101,com.sec.android.app.shealth,1898101,2361.51,0,2970,925a8169-0ad3-4dc0-a4d2-4715d88befc4
2017-12-04 05:02:36.628,21960000,0,93b2449f-8151-46af-8e05-38e0536a9caf.extra_data.json,-1,565.1501,64046,jQfnryI8/B,2017-12-05 02:58:38.633,660000,1512345600000,7611541,com.sec.android.app.shealth,7675587,9841.77,0,12746,93b2449f-8151-46af-8e05-38e0536a9caf
2017-01-27 08:00:54.327,30540000,0,93bc10b1-aea8-405c-88ff-2e9675b345d9.extra_data.json,-1,475.47983,55184,jQfnryI8/B,2017-01-28 03:39:10.456,1320000,1485475200000,6414537,com.sec.android.app.shealth,6469721,8480.679,0,10841,93bc10b1-aea8-405c-88ff-2e9675b345d9
2017-01-18 08:00:49.632,23700000,0,948c05d4-9132-4769-b210-4a32d8cfed08.extra_data.json,-1,263.79,27890,jQfnryI8/B,2017-01-19 02:15:00.270,480000,1484697600000,3547018,com.sec.android.app.shealth,3574908,4607.8584,0,5939,948c05d4-9132-4769-b210-4a32d8cfed08
2017-08-30 04:00:01.334,23760000,0,95010aeb-d1d4-4ef9-b82a-4d56a3a35c51.extra_data.json,-1,538.25995,69922,jQfnryI8/B,2017-09-01 16:45:21.083,660000,1504051200000,7035445,com.sec.android.app.shealth,7105367,9600.453000000001,0,12227,95010aeb-d1d4-4ef9-b82a-4d56a3a35c51
2016-11-18 08:00:01.429,33060000,0,952ebc30-a9d0-4528-8bce-a873f7927abc.extra_data.json,-1,250.00996,11348,jQfnryI8/B,2016-11-19 05:53:23.760,300000,1479427200000,3519012,com.sec.android.app.shealth,3530360,4442.5396,0,5736,952ebc30-a9d0-4528-8bce-a873f7927abc
2018-01-04 05:01:00.616,21540000,0,953fdc93-a163-4df0-9d5e-75bf948db478.extra_data.json,-1,477.1538,26141,jQfnryI8/B,2018-01-05 14:00:35.914,681752,1515024000000,7029480,com.sec.android.app.shealth,7055621,8308.202,0,11340,953fdc93-a163-4df0-9d5e-75bf948db478
2016-06-25 14:40:11.462,20640000,0,9541d501-d6ad-4f36-b4bf-4d38c8854a3f.extra_data.json,-1,504.7698,184514,jQfnryI8/B,2016-06-25 14:40:11.462,720000,1466640000000,6213636,com.sec.android.app.shealth,6398150,8710.278,0,10992,9541d501-d6ad-4f36-b4bf-4d38c8854a3f
2017-05-21 04:15:01.831,23220000,0,957b78da-4f61-48b3-8a20-6bf20e8ea71a.extra_data.json,-1,170.71,14800,jQfnryI8/B,2017-05-22 01:16:30.142,120000,1495324800000,2529024,com.sec.android.app.shealth,2543824,3141.7798,0,3918,957b78da-4f61-48b3-8a20-6bf20e8ea71a
2017-01-01 08:00:00.699,34680000,0,95ba14d3-2206-461c-ad65-be478f45146b.extra_data.json,-1,271.52997,10658,jQfnryI8/B,2017-01-02 05:15:01.013,660000,1483228800000,4126611,com.sec.android.app.shealth,4137269,4861.05,0,6438,95ba14d3-2206-461c-ad65-be478f45146b
2017-01-10 08:00:01.248,27780000,0,95def324-451b-4e75-8775-cbf69ee117c3.extra_data.json,-1,304.31998,29541,jQfnryI8/B,2017-01-11 05:55:00.252,420000,1484006400000,4234752,com.sec.android.app.shealth,4264293,5286.2295,0,6739,95def324-451b-4e75-8775-cbf69ee117c3
2017-03-22 04:00:02.627,25800000,0,964f7a2d-fd75-44cc-b8d0-a20c70b8c12f.extra_data.json,-1,385.74005,73187,jQfnryI8/B,2017-03-23 02:10:32.320,300000,1490140800000,5589573,com.sec.android.app.shealth,5662760,7146.3784,0,8979,964f7a2d-fd75-44cc-b8d0-a20c70b8c12f
2017-01-28 08:00:02.235,26340000,0,96d7f660-dc21-48ca-a1c2-00ea556a11ad.extra_data.json,-1,352.83005,20919,jQfnryI8/B,2017-01-29 04:55:01.236,1020000,1485561600000,5101483,com.sec.android.app.shealth,5122402,6412.7207,0,8272,96d7f660-dc21-48ca-a1c2-00ea556a11ad
2017-03-19 04:00:00.828,32100000,0,975a89bd-a6f2-4f71-a686-9abad330ed45.extra_data.json,-1,256.40994,4000,jQfnryI8/B,2017-03-20 00:53:24.726,900000,1489881600000,3836598,com.sec.android.app.shealth,3840598,4653.5509999999995,0,6145,975a89bd-a6f2-4f71-a686-9abad330ed45
2017-10-04 04:00:55.334,25260000,0,977df5bb-032f-407c-b71a-b28bc08012b0.extra_data.json,-1,311.55997,28296,jQfnryI8/B,2017-10-04 22:35:01.433,660000,1507075200000,4069879,com.sec.android.app.shealth,4098175,5446.8403,0,6955,977df5bb-032f-407c-b71a-b28bc08012b0
2016-08-12 07:00:12.008,36240000,0,983dc5d8-cc73-4c36-be96-c2a87770167e.extra_data.json,-1,154.14001000000002,69685,jQfnryI8/B,2016-08-13 06:35:28.358,240000,1470960000000,1907498,com.sec.android.app.shealth,1977183,2514.1294,0,3111,983dc5d8-cc73-4c36-be96-c2a87770167e
2018-04-27 04:00:31.377,22560000,0,98c07f70-331d-41fa-bff7-73541fb523de.extra_data.json,-1,527.3703,9600,jQfnryI8/B,2018-04-28 13:14:28.491,2071573,1524787200000,7860369,com.sec.android.app.shealth,7869969,9477.808,0,12724,98c07f70-331d-41fa-bff7-73541fb523de
2017-07-27 04:00:01.423,40920000,0,990e0285-accc-40c9-9420-2da49c2b2cb4.extra_data.json,-1,129.6,6594,jQfnryI8/B,2017-07-28 01:49:27.141,180000,1501113600000,1907970,com.sec.android.app.shealth,1914564,2507.62,0,3068,990e0285-accc-40c9-9420-2da49c2b2cb4
2018-02-24 05:01:35.718,15960000,0,99132947-a995-4629-b2e1-d0d7f335c860.extra_data.json,-1,1628.0293,86658,jQfnryI8/B,2018-02-26 12:36:29.425,2471517,1519430400000,9395963,com.sec.android.app.shealth,15420099,10068.951,5937478,16538,99132947-a995-4629-b2e1-d0d7f335c860
2017-06-05 04:00:01.656,24960000,0,99403a01-db98-4a35-8a1f-92771a3cd41d.extra_data.json,-1,299.8499,43082,jQfnryI8/B,2017-06-06 00:48:49.121,720000,1496620800000,3884736,com.sec.android.app.shealth,3927818,5153.61,0,6599,99403a01-db98-4a35-8a1f-92771a3cd41d
2016-11-10 08:00:01.743,32280000,0,99acc633-5776-4916-b8ee-e8b2b128bdb1.extra_data.json,-1,198.80998,34950,jQfnryI8/B,2016-11-11 04:57:11.811,120000,1478736000000,2569592,com.sec.android.app.shealth,2604542,3195.1794,0,4058,99acc633-5776-4916-b8ee-e8b2b128bdb1
2017-11-24 05:03:00.276,26160000,0,99e1e7c4-a2f2-4b82-a1c3-4f4adb8fbd0b.extra_data.json,-1,317.27005,31139,jQfnryI8/B,2017-11-25 02:21:11.922,300000,1511481600000,4530196,com.sec.android.app.shealth,4561335,5740.528,0,7219,99e1e7c4-a2f2-4b82-a1c3-4f4adb8fbd0b
2018-03-15 04:00:01.537,21780000,0,9a28637e-51b2-40e8-a8e4-6af0acb5ddc9.extra_data.json,-1,127.38,2000,jQfnryI8/B,2018-03-16 12:51:42.427,180000,1521072000000,1829461,com.sec.android.app.shealth,1831461,1943.1594,0,2789,9a28637e-51b2-40e8-a8e4-6af0acb5ddc9
2017-02-12 08:00:01.849,32760000,0,9a5e5a31-b58d-4f67-a5c1-45191f617007.extra_data.json,-1,193.34999,2400,jQfnryI8/B,2017-02-13 04:38:43.670,600000,1486857600000,2848614,com.sec.android.app.shealth,2851014,3557.5,0,4594,9a5e5a31-b58d-4f67-a5c1-45191f617007
2017-11-20 05:00:02.014,24300000,0,9a6917bf-c54e-4f80-a6e4-6ec692bedd77.extra_data.json,-1,373.19,88090,jQfnryI8/B,2017-11-21 01:46:39.814,480000,1511136000000,4942301,com.sec.android.app.shealth,5030391,6651.331,0,8392,9a6917bf-c54e-4f80-a6e4-6ec692bedd77
2016-10-05 07:00:02.519,32520000,115,9ac64e2f-e3a1-4307-bac8-129f6ce2727e.extra_data.json,60,309.68997,30809,jQfnryI8/B,2016-10-06 04:58:46.127,420000,1475625600000,4151212,com.sec.android.app.shealth,4182021,5319.17,0,6933,9ac64e2f-e3a1-4307-bac8-129f6ce2727e
2017-04-11 04:00:02.294,24120000,0,9c7e1ba9-ac4b-4e6c-bf85-1ca82f8a6900.extra_data.json,-1,258.36,27484,jQfnryI8/B,2017-04-12 01:05:12.303,360000,1491868800000,3415642,com.sec.android.app.shealth,3443126,4661.7305,0,5826,9c7e1ba9-ac4b-4e6c-bf85-1ca82f8a6900
2017-04-26 04:11:32.890,20220000,0,9c830ffc-c452-4aa4-9e52-6763a0d76b1d.extra_data.json,-1,231.31,12167,jQfnryI8/B,2017-04-26 22:41:45.825,360000,1493164800000,3341617,com.sec.android.app.shealth,3353784,4158.9097,0,5404,9c830ffc-c452-4aa4-9e52-6763a0d76b1d
2016-07-17 07:00:02.282,36419999,25,9c8cc56a-f7ce-4d12-9b49-5979886d03a8.extra_data.json,60,79.68001,32800,jQfnryI8/B,2016-07-21 01:05:54.650,49490,1468713600000,935134,com.sec.android.app.shealth,967934,1251.23,0,1484,9c8cc56a-f7ce-4d12-9b49-5979886d03a8
2017-04-08 04:00:01.631,28440000,0,9d4d6c70-8c6f-45d3-ba3e-cbe64b44737e.extra_data.json,-1,334.66006,46561,jQfnryI8/B,2017-04-09 01:00:06.978,600000,1491609600000,4624299,com.sec.android.app.shealth,4670860,6230.9707,0,7833,9d4d6c70-8c6f-45d3-ba3e-cbe64b44737e
2016-10-12 07:00:01.769,26820000,145,9d564a51-03d1-49c8-8d57-34b656ea1dfb.extra_data.json,60,385.78997999999996,31873,jQfnryI8/B,2016-10-13 01:15:00.901,480000,1476230400000,5233137,com.sec.android.app.shealth,5265010,6646.0,0,8637,9d564a51-03d1-49c8-8d57-34b656ea1dfb
2017-04-17 04:00:01.491,17760000,0,9d7bc6b4-1279-4481-adfe-39c186a5fb6a.extra_data.json,-1,251.08992,67061,jQfnryI8/B,2017-04-18 01:27:01.336,360000,1492387200000,2999750,com.sec.android.app.shealth,3066811,4175.5786,0,5185,9d7bc6b4-1279-4481-adfe-39c186a5fb6a
2017-11-11 05:00:38.826,29280000,0,9d7ccc48-05e9-46d7-aa63-c2092064f60f.extra_data.json,-1,128.87001,8284,jQfnryI8/B,2017-11-12 00:14:59.907,180000,1510358400000,1925433,com.sec.android.app.shealth,1933717,2335.08,0,2972,9d7ccc48-05e9-46d7-aa63-c2092064f60f
2017-02-24 08:00:01.497,21000000,0,9d7d7e7d-45b9-4d3d-ac59-85919dc3b5e7.extra_data.json,-1,428.42992999999996,44634,jQfnryI8/B,2017-02-25 05:56:23.479,540000,1487894400000,6071103,com.sec.android.app.shealth,6115737,7693.01,0,9867,9d7d7e7d-45b9-4d3d-ac59-85919dc3b5e7
2017-05-12 04:00:01.967,15780000,0,9e2a3fcb-639f-4647-901a-61694e303102.extra_data.json,-1,512.57,25003,jQfnryI8/B,2017-05-13 01:45:25.364,660000,1494547200000,7338514,com.sec.android.app.shealth,7363517,9269.202,0,11947,9e2a3fcb-639f-4647-901a-61694e303102
2016-08-08 07:00:19.620,28140000,153,9eaaad4c-2c4b-4d5f-a9a4-5dd10198a460.extra_data.json,60,465.42007,55802,jQfnryI8/B,2016-08-09 01:31:39.192,1080000,1470614400000,5546625,com.sec.android.app.shealth,5602427,7517.6177,0,9687,9eaaad4c-2c4b-4d5f-a9a4-5dd10198a460
2016-10-31 07:00:01.710,24780000,0,9ec0b00d-2d89-4639-9144-d88ab75e0642.extra_data.json,-1,372.04984,40535,jQfnryI8/B,2016-11-01 04:41:01.648,780000,1477872000000,5127881,com.sec.android.app.shealth,5168416,6467.1504,0,8458,9ec0b00d-2d89-4639-9144-d88ab75e0642
2016-10-09 07:00:02.510,36060000,76,9ec6d5e1-289f-47d7-b43f-ded647684900.extra_data.json,60,188.72998,4000,jQfnryI8/B,2016-10-10 02:34:59.753,480000,1475971200000,2802074,com.sec.android.app.shealth,2806074,3415.3796,0,4426,9ec6d5e1-289f-47d7-b43f-ded647684900
2017-11-28 06:32:04.483,58380000,0,9ef1412f-fc2d-4f43-96f0-c8ebe01c1bcd.extra_data.json,-1,290.31387,1941,jQfnryI8/B,2017-11-29 00:33:48.681,852000,1511827200000,3174284,com.sec.android.app.shealth,3176225,4595.893,0,5609,9ef1412f-fc2d-4f43-96f0-c8ebe01c1bcd
2018-03-25 04:15:44.852,19920000,0,9ef30197-98c2-4a13-b6ad-ae69479f3b59.extra_data.json,-1,702.8236,39328,jQfnryI8/B,2018-03-27 12:47:35.205,3500581,1521936000000,10733171,com.sec.android.app.shealth,10772499,11833.546999999999,0,17103,9ef30197-98c2-4a13-b6ad-ae69479f3b59
2017-09-21 04:15:00.250,32160000,0,9ef377b6-440f-4c62-9bbc-73517f78f15f.extra_data.json,-1,73.0,35886,jQfnryI8/B,2017-09-22 02:13:19.954,180000,1505952000000,911993,com.sec.android.app.shealth,947879,1252.5199,0,1531,9ef377b6-440f-4c62-9bbc-73517f78f15f
2018-02-01 05:53:39.016,19500000,0,9f2a6ec6-1aba-4b7e-bb1e-a741322cb412.extra_data.json,-1,504.39,11600,jQfnryI8/B,2018-02-02 12:41:13.080,1800000,1517443200000,3939122,com.sec.android.app.shealth,5750722,4462.691,1800000,6022,9f2a6ec6-1aba-4b7e-bb1e-a741322cb412
2016-09-15 07:00:01.554,37980000,0,9f4c39c8-5468-4d8b-9827-5d74332eb64b.extra_data.json,-1,679.60974,360348,jQfnryI8/B,2016-09-16 03:45:42.510,1320000,1473897600000,8076208,com.sec.android.app.shealth,8436556,11355.247,0,14230,9f4c39c8-5468-4d8b-9827-5d74332eb64b
2017-04-16 04:00:01.456,30480000,0,9f5570d4-af35-4049-8f9b-f94e90c2de2f.extra_data.json,-1,640.4499,36214,jQfnryI8/B,2017-04-17 00:19:56.693,780000,1492300800000,9137389,com.sec.android.app.shealth,9173603,11615.427,0,14923,9f5570d4-af35-4049-8f9b-f94e90c2de2f
2017-08-07 04:00:00.922,27060000,0,9f6c741b-ea85-4df3-adf3-90ea6ff59412.extra_data.json,-1,114.07,41818,jQfnryI8/B,2017-08-08 00:57:47.999,120000,1502064000000,1474800,com.sec.android.app.shealth,1516618,2001.45,0,2363,9f6c741b-ea85-4df3-adf3-90ea6ff59412
2016-08-25 07:00:01.834,29460000,121,a02a3a98-c084-4cd6-a9db-70643bbc90e1.extra_data.json,60,337.3998,96962,jQfnryI8/B,2016-08-26 01:43:59.500,480000,1472083200000,4324113,com.sec.android.app.shealth,4421075,5841.4307,0,7370,a02a3a98-c084-4cd6-a9db-70643bbc90e1
2017-07-28 04:00:00.638,25020000,0,a04a811b-ac8b-414e-a481-be35a52cc4d7.extra_data.json,-1,406.9899,41507,jQfnryI8/B,2017-07-28 23:34:59.727,900000,1501200000000,5341998,com.sec.android.app.shealth,5383505,7354.5396,0,9389,a04a811b-ac8b-414e-a481-be35a52cc4d7
2017-01-15 08:01:05.076,29760000,0,a057e963-0af8-4b8d-9574-b769edb72059.extra_data.json,-1,8.99,0,jQfnryI8/B,2017-01-16 05:35:01.074,23345,1484438400000,138736,com.sec.android.app.shealth,138736,166.09,0,208,a057e963-0af8-4b8d-9574-b769edb72059
2018-04-18 04:00:00.641,14100000,0,a0986927-8104-4bd4-a439-c3390049fee9.extra_data.json,-1,622.65436,5565,jQfnryI8/B,2018-04-19 12:30:47.154,4390836,1524009600000,3675099,com.sec.android.app.shealth,8071500,4145.3125,4390836,7080,a0986927-8104-4bd4-a439-c3390049fee9
