,end_time,start_time,count,calorie,update_time,speed,pkg_name,time_offset,distance,datauuid,create_time
2509,2018-04-22 18:41:00.000,2018-04-22 18:40:00.000,43,2.0299997,2018-04-22 18:40:25.632,1.4726535,com.sec.android.app.shealth,UTC-0300,35.070004,41b05124-abb4-4aee-99e0-91d6b6fb3207,2018-04-22 18:40:17.983
2510,2018-04-10 16:32:59.999,2018-04-10 16:32:00.000,112,4.37,2018-04-10 16:34:59.776,1.5555556000000001,com.sec.android.app.shealth,UTC-0300,77.81,41b68d01-5cd3-16b8-ee20-669874ef7e04,2018-04-10 16:34:59.776
2511,2018-04-17 16:29:59.999,2018-04-17 16:29:00.000,15,0.62,2018-04-17 16:34:59.939,1.6111111999999999,com.sec.android.app.shealth,UTC-0300,11.01,41bcaf00-3d48-079d-7764-ef3ba9b76de1,2018-04-17 16:34:59.938
2512,2018-04-08 15:15:00.000,2018-04-08 15:14:00.000,95,3.98,2018-04-08 15:15:01.523,1.6388888,com.sec.android.app.shealth,UTC-0300,75.87,41c6b8e8-c34f-4713-ac56-d13d7bddb520,2018-04-08 15:15:01.523
2513,2018-04-15 12:18:59.999,2018-04-15 12:18:00.000,36,1.5,2018-04-15 12:35:00.314,1.2777778,com.sec.android.app.shealth,UTC-0300,25.34,41c78e3b-0caa-c0c7-976e-9f3a3bf38a74,2018-04-15 12:35:00.313
2514,2018-04-07 18:30:59.999,2018-04-07 18:30:00.000,26,1.11,2018-04-07 18:35:01.270,1.8333334,com.sec.android.app.shealth,UTC-0300,21.48,41cd6f80-ae10-b2b4-d1fc-6493dde104c6,2018-04-07 18:35:01.269
2515,2018-04-01 10:30:59.999,2018-04-01 10:30:00.000,47,2.05,2018-04-01 10:35:01.274,1.6111111999999999,com.sec.android.app.shealth,UTC-0300,38.1,41d7cfd7-c28c-90cb-5325-ece80ba79b00,2018-04-01 10:35:01.273
2516,2018-04-20 08:22:59.999,2018-04-20 08:22:00.000,59,2.43,2018-04-20 08:33:45.829,1.1666666,com.sec.android.app.shealth,UTC-0300,39.47,41decc69-34f5-4b5c-e777-1af02d870c64,2018-04-20 08:33:45.828
2517,2018-04-07 17:38:59.999,2018-04-07 17:38:00.000,109,4.77,2018-04-07 17:41:42.347,1.5277778,com.sec.android.app.shealth,UTC-0300,85.86,41f10cfc-48db-1e7a-c889-b0ec33469f4c,2018-04-07 17:41:42.347
2518,2018-05-02 08:31:59.999,2018-05-02 08:31:00.000,22,1.02,2018-05-02 08:35:00.337,1.2777778,com.sec.android.app.shealth,UTC-0300,15.66,41f3d251-7e5b-ac62-146e-82b3ab2c664c,2018-05-02 08:35:00.336
2519,2018-03-31 19:36:59.999,2018-03-31 19:36:00.000,137,6.34,2018-03-31 19:44:16.648,1.8611112,com.sec.android.app.shealth,UTC-0300,111.9,41fb1225-5b76-381d-d2d7-80a8a74f3658,2018-03-31 19:44:16.647
2520,2018-04-26 08:41:59.999,2018-04-26 08:41:00.000,89,3.8,2018-04-26 08:44:37.647,1.6388888,com.sec.android.app.shealth,UTC-0300,72.06,41fce5a4-9f64-5fe4-b915-ac045080f04f,2018-04-26 08:44:37.646
2521,2018-04-24 07:30:59.999,2018-04-24 07:30:00.000,105,4.2,2018-04-24 07:35:00.889,1.0833334,com.sec.android.app.shealth,UTC-0300,66.16,42029cdc-c5ca-9531-b4d8-0f3792d171c0,2018-04-24 07:35:00.888
2522,2018-04-11 21:15:59.999,2018-04-11 21:15:00.000,19,0.8,2018-04-11 21:35:01.202,1.5,com.sec.android.app.shealth,UTC-0300,14.39,420528ba-b8d4-02d8-d7e5-cec770c5c1c1,2018-04-11 21:35:01.201
2523,2018-04-10 15:50:00.000,2018-04-10 15:49:00.000,113,4.52,2018-04-10 15:51:07.261,1.5555556000000001,com.sec.android.app.shealth,UTC-0300,89.27,420d9bfc-2e3c-4204-aa4f-3aaf7ca264ee,2018-04-10 15:51:07.261
2524,2018-04-30 19:36:59.999,2018-04-30 19:36:00.000,74,5.76,2018-04-30 19:38:06.633,0.9159086,com.sec.android.app.shealth,UTC-0300,35.8,420e783b-a6e1-a823-e911-95622f39a08d,2018-04-30 19:36:00.318
2525,2018-04-28 15:00:59.999,2018-04-28 15:00:00.000,19,0.75,2018-04-28 15:06:47.833,0.9166667,com.sec.android.app.shealth,UTC-0300,10.93,4210fd4b-1969-1707-c599-7473a773c45e,2018-04-28 15:06:47.832
2526,2018-04-08 15:08:00.000,2018-04-08 15:07:00.000,71,4.27,2018-04-08 15:08:26.666,1.3055556000000001,com.sec.android.app.shealth,UTC-0300,50.65,421cacc0-2e90-496d-bd30-3ffdedf30cca,2018-04-08 15:08:26.666
2527,2018-04-05 13:02:00.000,2018-04-05 13:01:00.000,47,2.28,2018-04-05 13:02:45.148,1.6111111999999999,com.sec.android.app.shealth,UTC-0300,39.52,421f1f61-b71b-4d4a-88cb-0433df074e95,2018-04-05 13:02:45.148
2528,2018-04-11 19:56:00.000,2018-04-11 19:55:00.000,110,4.399998,2018-04-11 19:57:49.496,1.5198938999999998,com.sec.android.app.shealth,UTC-0300,86.83001999999999,4220cf27-ac8a-4462-aaeb-f6c6086f5568,2018-04-11 19:55:34.208
2529,2018-04-26 19:20:59.999,2018-04-26 19:20:00.000,24,0.88,2018-04-26 19:35:00.261,1.0833334,com.sec.android.app.shealth,UTC-0300,13.44,42224ebd-f7dc-15a2-8d66-c2d3be7b20d3,2018-04-26 19:35:00.260
2530,2018-04-27 08:49:00.000,2018-04-27 08:48:00.000,108,4.32,2018-04-27 08:55:01.722,1.4722222,com.sec.android.app.shealth,UTC-0300,84.25,4222d254-7f82-4166-80ce-a3d54a79ee62,2018-04-27 08:55:01.722
2531,2018-04-05 22:22:59.999,2018-04-05 22:22:00.000,21,1.07,2018-04-05 22:23:06.604,1.6111111999999999,com.sec.android.app.shealth,UTC-0300,17.65,42259b06-ec6f-b8a0-4d91-eab1981aa1c0,2018-04-05 22:23:06.604
2532,2018-04-17 17:27:00.000,2018-04-17 17:26:00.000,111,4.44,2018-04-17 17:35:00.315,1.5277778,com.sec.android.app.shealth,UTC-0300,87.66,42284fb7-9abb-4b6e-bd0f-eb68f60d7d86,2018-04-17 17:35:00.315
2533,2018-03-31 18:25:59.999,2018-03-31 18:25:00.000,16,0.57,2018-03-31 18:26:41.584,0.8888889000000001,com.sec.android.app.shealth,UTC-0300,9.13,42294d55-ca79-9da0-7dcd-2683bd31b33b,2018-03-31 18:26:41.584
2534,2018-04-07 10:54:59.999,2018-04-07 10:54:00.000,90,3.6,2018-04-07 10:55:00.407,1.0,com.sec.android.app.shealth,UTC-0300,57.39,4233c611-0478-507b-04fe-5676204c2eb4,2018-04-07 10:55:00.407
2535,2018-04-11 20:58:59.999,2018-04-11 20:58:00.000,112,2.59,2018-04-11 21:04:21.329,1.4153216999999998,com.sec.android.app.shealth,UTC-0300,49.331,423788dd-eb08-aae2-2bc2-ba43cb122410,2018-04-11 20:58:00.518
2536,2018-04-08 14:52:00.000,2018-04-08 14:51:00.000,51,2.08,2018-04-08 14:55:01.514,1.3333334,com.sec.android.app.shealth,UTC-0300,38.95,424d4838-a62e-4c80-8c2c-4cbe2a7791c4,2018-04-08 14:55:01.514
2537,2018-04-12 08:41:59.999,2018-04-12 08:41:00.000,10,0.4,2018-04-12 08:55:01.310,1.1944443999999999,com.sec.android.app.shealth,UTC-0300,6.43,424fea82-1d8d-0f0d-fcd1-7cd76b7cdee5,2018-04-12 08:55:01.309
2538,2018-05-01 15:11:59.999,2018-05-01 15:11:00.000,39,1.52,2018-05-01 15:15:00.194,1.0,com.sec.android.app.shealth,UTC-0300,23.34,425560ae-ca66-7af6-938e-60aa14b4aea6,2018-05-01 15:15:00.194
2539,2018-04-25 16:48:00.000,2018-04-25 16:47:00.000,107,4.28,2018-04-25 16:50:16.847,1.4444443999999999,com.sec.android.app.shealth,UTC-0300,83.77,4258103e-63f2-4ae5-8d18-c5c04f7364bd,2018-04-25 16:50:16.847
2540,2018-04-05 15:53:59.999,2018-04-05 15:53:00.000,95,4.01,2018-04-05 15:53:55.584,1.1930903,com.sec.android.app.shealth,UTC-0300,66.14,4268b85d-1034-fcf2-9868-44541d8ca54b,2018-04-05 15:53:51.633
2541,2018-04-04 16:38:59.999,2018-04-04 16:38:00.000,16,0.69,2018-04-04 16:48:10.600,1.8611112,com.sec.android.app.shealth,UTC-0300,13.27,426e2186-498d-d7b7-3629-477d4666529a,2018-04-04 16:48:10.600
2542,2018-04-19 19:28:59.999,2018-04-19 19:28:00.000,108,3.76,2018-04-19 19:34:34.301,1.4366221000000001,com.sec.android.app.shealth,UTC-0300,65.309,426faf28-ec57-03c8-0aab-2ea37dda5fd6,2018-04-19 19:28:18.835
2543,2018-04-27 19:17:59.999,2018-04-27 19:17:00.000,46,1.82,2018-04-27 19:35:01.229,1.1111111999999999,com.sec.android.app.shealth,UTC-0300,29.18,427d393c-d450-064a-1967-51e6081f5677,2018-04-27 19:35:01.229
2544,2018-04-07 10:20:00.000,2018-04-07 10:19:00.000,32,1.73,2018-04-07 10:24:21.598,1.8128196,com.sec.android.app.shealth,UTC-0300,27.66,4281e2f7-a9b9-4019-949a-3c19c69d6ce2,2018-04-07 10:19:33.355
2545,2018-04-05 16:36:59.999,2018-04-05 16:36:00.000,43,1.74,2018-04-05 16:44:47.647,1.25,com.sec.android.app.shealth,UTC-0300,29.13,428d5c40-7f06-6320-5c7c-5dc49cf05797,2018-04-05 16:44:47.645
2546,2018-05-02 17:50:59.999,2018-05-02 17:50:00.000,27,1.11,2018-05-02 17:55:01.414,1.25,com.sec.android.app.shealth,UTC-0300,18.49,42994d81-2b3b-8c46-2334-0d8da3a76f1d,2018-05-02 17:55:01.414
2547,2018-04-23 20:50:59.999,2018-04-23 20:50:00.000,46,1.86,2018-04-23 20:50:28.643,1.5277778,com.sec.android.app.shealth,UTC-0300,33.29,429dff18-6498-edeb-8206-439aa74b3c71,2018-04-23 20:50:28.642
2548,2018-04-26 12:21:00.000,2018-04-26 12:20:00.000,97,3.88,2018-04-26 12:26:29.712,1.2777778,com.sec.android.app.shealth,UTC-0300,73.98,42a4d8de-b4b5-463e-9915-432d5fc2e57a,2018-04-26 12:26:29.712
2549,2018-05-01 18:00:59.999,2018-05-01 18:00:00.000,16,0.89,2018-05-01 18:11:24.293,1.8611112,com.sec.android.app.shealth,UTC-0300,12.58,42a974f1-f9cf-ac4f-21d0-088c68b2d0c1,2018-05-01 18:11:24.293
2550,2018-04-01 13:54:00.000,2018-04-01 13:53:00.000,93,4.279999299999999,2018-04-01 13:53:59.348,1.5462954,com.sec.android.app.shealth,UTC-0300,75.749985,42a98b5a-8638-4074-a850-82deb1bff2b3,2018-04-01 13:53:47.714
2551,2018-04-02 12:37:59.999,2018-04-02 12:37:00.000,48,1.95,2018-04-02 12:55:00.220,1.0277778,com.sec.android.app.shealth,UTC-0300,31.59,42d6fdb8-b321-daed-43c4-eaf04b148c96,2018-04-02 12:55:00.217
2552,2018-04-19 18:36:59.999,2018-04-19 18:36:00.000,53,2.26,2018-04-19 18:41:16.827,1.4166666,com.sec.android.app.shealth,UTC-0300,39.77,42ddaff5-8d4a-bdc6-4a63-0f17a79b42a1,2018-04-19 18:41:16.827
2553,2018-04-07 10:12:59.999,2018-04-07 10:12:00.000,30,1.15,2018-04-07 10:12:49.382,1.6954656000000004,com.sec.android.app.shealth,UTC-0300,22.46,42e0a7b5-05fa-7c24-ad36-15dac1105eb6,2018-04-07 10:12:00.600
2554,2018-04-19 08:48:59.999,2018-04-19 08:48:00.000,78,3.23,2018-04-19 08:49:55.639,1.1666666,com.sec.android.app.shealth,UTC-0300,53.54,42eed5a0-02b2-17c4-cfa6-ec1aa02567d5,2018-04-19 08:49:55.638
2555,2018-04-19 11:32:59.999,2018-04-19 11:32:00.000,31,1.37,2018-04-19 11:35:01.260,1.5555556000000001,com.sec.android.app.shealth,UTC-0300,25.2,42ffe635-cdf0-612c-4f35-e6ef01c40cf9,2018-04-19 11:35:01.260
2556,2018-04-14 15:38:59.999,2018-04-14 15:38:00.000,43,1.69,2018-04-14 15:51:34.010,1.2777778,com.sec.android.app.shealth,UTC-0300,29.72,43032245-ab03-7fa5-6743-23acc1565422,2018-04-14 15:51:34.009
2557,2018-04-02 16:28:59.999,2018-04-02 16:28:00.000,28,1.7,2018-04-02 16:33:33.613,1.6666666,com.sec.android.app.shealth,UTC-0300,22.31,430fc185-94c9-db5c-e4ef-ca8d7be58e86,2018-04-02 16:33:33.611
2558,2018-04-01 08:45:59.999,2018-04-01 08:45:00.000,52,2.099,2018-04-01 08:45:59.199,1.3682729,com.sec.android.app.shealth,UTC-0300,37.884,4319604a-84eb-b7b2-f1ab-27ec5104f717,2018-04-01 08:45:43.593
2559,2018-04-22 15:48:59.999,2018-04-22 15:48:00.000,24,0.94,2018-04-22 15:55:01.266,0.8611110999999999,com.sec.android.app.shealth,UTC-0300,14.46,431af0ff-4763-08e7-9f33-5d4af03fdbbd,2018-04-22 15:55:01.265
2560,2018-04-06 15:07:59.999,2018-04-06 15:07:00.000,70,2.91,2018-04-06 15:15:00.324,1.2777778,com.sec.android.app.shealth,UTC-0300,49.93,431c9679-f4c1-8a7f-016b-6db3ba448e7e,2018-04-06 15:15:00.324
2561,2018-04-27 08:52:59.999,2018-04-27 08:52:00.000,97,4.25,2018-04-27 08:54:49.607,1.4722222,com.sec.android.app.shealth,UTC-0300,75.16,432a4871-9a42-ef67-88ea-5d5793b63bee,2018-04-27 08:54:49.606
2562,2018-04-27 07:22:00.000,2018-04-27 07:21:00.000,86,4.9,2018-04-27 07:35:01.685,2.2777777,com.sec.android.app.shealth,UTC-0300,73.13,432ab03e-e349-4cd8-8b6e-63a914c0704e,2018-04-27 07:35:01.685
2563,2018-04-22 08:53:00.000,2018-04-22 08:52:00.000,106,4.24,2018-04-22 08:55:03.188,1.4444443999999999,com.sec.android.app.shealth,UTC-0300,82.68,4331adb9-8e49-4021-bbf6-be929fe64ead,2018-04-22 08:55:03.188
2564,2018-04-17 12:29:00.000,2018-04-17 12:28:00.000,34,1.36,2018-04-17 12:35:00.310,1.3333334,com.sec.android.app.shealth,UTC-0300,26.09,43334f53-70c1-4e6b-ad7e-c2e4f12708fc,2018-04-17 12:35:00.310
2565,2018-04-14 14:13:59.999,2018-04-14 14:13:00.000,1,0.04,2018-04-14 14:15:00.286,1.1388888000000001,com.sec.android.app.shealth,UTC-0300,0.69,43378fe8-c442-41dd-3923-8674229244f6,2018-04-14 14:15:00.285
2566,2018-04-14 14:12:59.999,2018-04-14 14:12:00.000,20,0.79,2018-04-14 14:15:00.275,1.0,com.sec.android.app.shealth,UTC-0300,11.93,43432c7f-e817-1ed2-85d1-6145e890e94b,2018-04-14 14:15:00.274
2567,2018-04-30 15:44:00.000,2018-04-30 15:43:00.000,55,2.59,2018-04-30 15:46:10.322,1.3055556000000001,com.sec.android.app.shealth,UTC-0300,40.46,4344504f-00d2-44cf-bfb0-0a22ee412634,2018-04-30 15:46:10.322
2568,2018-04-03 08:53:59.999,2018-04-03 08:53:00.000,24,0.97,2018-04-03 08:55:01.275,1.3333334,com.sec.android.app.shealth,UTC-0300,17.51,434645b4-ecbc-f9cb-25ec-ffc278c084a7,2018-04-03 08:55:01.275
2569,2018-04-27 07:21:00.000,2018-04-27 07:20:00.000,104,4.7,2018-04-27 07:35:01.470,1.6666666,com.sec.android.app.shealth,UTC-0300,50.56,435076ff-e609-4f84-918a-114b49fa6c3b,2018-04-27 07:35:01.470
2570,2018-04-02 15:26:00.000,2018-04-02 15:25:00.000,108,4.349998,2018-04-02 15:31:53.561,1.529107,com.sec.android.app.shealth,UTC-0300,84.919975,435892f2-e29b-4393-b751-8cf3fe5d4d1e,2018-04-02 15:25:18.647
2571,2018-04-13 17:02:59.999,2018-04-13 17:02:00.000,46,1.84,2018-04-13 17:15:00.273,1.2777778,com.sec.android.app.shealth,UTC-0300,31.13,435b0044-c687-6b71-6657-1f8f1ca36134,2018-04-13 17:15:00.272
2572,2018-04-23 10:07:00.000,2018-04-23 10:06:00.000,116,5.97,2018-04-23 10:08:57.283,1.9061618000000002,com.sec.android.app.shealth,UTC-0300,100.27,435c1cf6-3c4c-4e19-9675-a422b417b88e,2018-04-23 10:06:00.521
2573,2018-05-01 18:29:59.999,2018-05-01 18:29:00.000,15,0.64,2018-05-01 18:35:00.289,1.4444443999999999,com.sec.android.app.shealth,UTC-0300,11.48,43775a77-505e-2f50-462b-d70c03d22704,2018-05-01 18:35:00.288
2574,2018-04-20 08:01:59.999,2018-04-20 08:01:00.000,104,4.22,2018-04-20 08:06:22.358,1.1666666,com.sec.android.app.shealth,UTC-0300,68.98,437ce040-0ebd-d34e-1794-6a03f4b39269,2018-04-20 08:06:22.357
2575,2018-05-02 19:31:00.000,2018-05-02 19:30:00.000,106,5.54,2018-05-02 19:35:02.079,1.4166666,com.sec.android.app.shealth,UTC-0300,73.82,43870d7f-7fad-418a-8122-7678ac4fd7c6,2018-05-02 19:35:02.079
2576,2018-04-02 16:43:00.000,2018-04-02 16:42:00.000,8,0.32,2018-04-02 16:55:01.237,1.4166666,com.sec.android.app.shealth,UTC-0300,6.23,43891c2c-20eb-4c89-add3-8c36fadf6909,2018-04-02 16:55:01.237
2577,2018-04-23 10:56:59.999,2018-04-23 10:56:00.000,50,2.08,2018-04-23 11:02:00.797,1.3888888000000001,com.sec.android.app.shealth,UTC-0300,38.0,438daad3-77c7-452b-275d-63e7c8fd8dc6,2018-04-23 11:02:00.797
2578,2018-04-05 11:49:00.000,2018-04-05 11:48:00.000,69,2.7800002,2018-04-05 11:49:54.469,1.583731,com.sec.android.app.shealth,UTC-0300,54.92,4390bf28-805f-4726-adbd-e99703afa6bf,2018-04-05 11:48:31.241
2579,2018-04-07 16:20:59.999,2018-04-07 16:20:00.000,10,0.42,2018-04-07 16:35:01.263,1.3611111999999999,com.sec.android.app.shealth,UTC-0300,7.58,43946c74-ce00-4081-9d3c-680fe21f6459,2018-04-07 16:35:01.262
2580,2018-04-07 12:40:00.000,2018-04-07 12:39:00.000,34,1.4,2018-04-07 12:40:43.225,1.7222221999999998,com.sec.android.app.shealth,UTC-0300,27.64,43952b5b-ea9e-48ec-b513-ce8cfb807ac5,2018-04-07 12:40:43.225
2581,2018-04-03 10:54:59.999,2018-04-03 10:54:00.000,80,3.74,2018-04-03 10:55:01.288,1.8611112,com.sec.android.app.shealth,UTC-0300,66.73,43963c6d-d4e0-2900-52f7-9db2943cd661,2018-04-03 10:55:01.288
2582,2018-04-05 07:27:59.999,2018-04-05 07:27:00.000,38,1.6,2018-04-05 07:28:04.636,1.4444443999999999,com.sec.android.app.shealth,UTC-0300,28.57,4396e2da-675b-26ac-9e85-d7ce13c1e885,2018-04-05 07:28:04.636
2583,2018-04-23 11:17:00.000,2018-04-23 11:16:00.000,101,4.049999,2018-04-23 11:20:44.272,1.5692078,com.sec.android.app.shealth,UTC-0300,80.18002,4399feeb-f5f5-467a-b079-13f7b3d0d871,2018-04-23 11:16:00.406
2584,2018-04-01 20:20:00.000,2018-04-01 20:19:00.000,8,0.38000003,2018-04-01 20:19:58.428,0.9166667,com.sec.android.app.shealth,UTC-0300,5.71,43a0c7bf-2053-4f6a-9945-08f42fcba7d8,2018-04-01 20:19:56.428
2585,2018-04-01 15:39:59.999,2018-04-01 15:39:00.000,50,2.05,2018-04-01 15:42:51.766,1.2777778,com.sec.android.app.shealth,UTC-0300,35.9,43a65e59-269c-0d8b-0e90-9de5520810b6,2018-04-01 15:42:51.766
2586,2018-04-07 08:12:59.999,2018-04-07 08:12:00.000,20,0.8,2018-04-07 08:13:56.737,1.3333334,com.sec.android.app.shealth,UTC-0300,12.95,43ae3ab1-3d1f-6e4b-78ce-7b456a0b3bfd,2018-04-07 08:13:56.736
2587,2018-04-10 11:10:59.999,2018-04-10 11:10:00.000,20,0.85,2018-04-10 11:15:01.256,1.5,com.sec.android.app.shealth,UTC-0300,14.62,43b732d8-76ec-fbec-84dd-575e48d86212,2018-04-10 11:15:01.256
2588,2018-04-02 18:27:59.999,2018-04-02 18:27:00.000,94,3.89,2018-04-02 18:29:46.753,1.6666666,com.sec.android.app.shealth,UTC-0300,73.92,43ba48c0-5c94-04c1-23ae-1138bb84453b,2018-04-02 18:29:46.749
2589,2018-04-20 06:46:59.999,2018-04-20 06:46:00.000,21,0.9,2018-04-20 06:55:01.170,1.9722221999999998,com.sec.android.app.shealth,UTC-0300,17.28,43c31e79-e14b-0033-7f25-dea051b70830,2018-04-20 06:55:01.168
2590,2018-04-08 14:58:59.999,2018-04-08 14:58:00.000,13,0.54,2018-04-08 14:58:05.131,1.8611112,com.sec.android.app.shealth,UTC-0300,10.75,43c9c703-354c-69e4-c6e3-c63735c35899,2018-04-08 14:58:04.525
2591,2018-04-25 09:24:00.000,2018-04-25 09:23:00.000,25,1.09,2018-04-25 09:25:45.862,1.9166667000000002,com.sec.android.app.shealth,UTC-0300,20.47,43caa9b7-bd43-41d7-8feb-068ee3f6352b,2018-04-25 09:25:45.862
2592,2018-04-14 13:02:59.999,2018-04-14 13:02:00.000,2,0.08,2018-04-14 13:02:02.856,1.0555556000000001,com.sec.android.app.shealth,UTC-0300,1.24,43d01539-ed2f-318d-01f9-b4d6e3b939f5,2018-04-14 13:02:02.856
2593,2018-04-01 00:41:59.999,2018-04-01 00:41:00.000,21,0.89,2018-04-01 00:44:27.639,1.5833334,com.sec.android.app.shealth,UTC-0300,16.26,43d295e0-074c-7dae-b671-09e7611fdb71,2018-04-01 00:44:27.639
2594,2018-05-02 10:00:59.999,2018-05-02 10:00:00.000,58,2.37,2018-05-02 10:15:00.200,1.25,com.sec.android.app.shealth,UTC-0300,40.7,43dba8b6-15bb-617b-e8af-86b471584f0e,2018-05-02 10:15:00.199
2595,2018-04-04 07:36:59.999,2018-04-04 07:36:00.000,61,2.47,2018-04-04 07:38:29.655,1.0555556000000001,com.sec.android.app.shealth,UTC-0300,40.64,43efd704-f440-da2c-0d41-c746d2625991,2018-04-04 07:38:29.654
2596,2018-04-15 10:19:59.999,2018-04-15 10:19:00.000,17,0.6,2018-04-15 10:19:39.051,1.1217083,com.sec.android.app.shealth,UTC-0300,9.379,43f1d5b2-7131-8127-fe4f-87c7f7a79200,2018-04-15 10:19:37.268
2597,2018-04-16 20:23:59.999,2018-04-16 20:23:00.000,8,0.32,2018-04-16 20:27:06.843,1.0833334,com.sec.android.app.shealth,UTC-0300,5.12,43f6796f-03aa-dd2b-deb9-7d652fa12ee6,2018-04-16 20:27:06.842
2598,2018-04-18 07:41:59.999,2018-04-18 07:41:00.000,48,2.04,2018-04-18 07:55:00.196,1.75,com.sec.android.app.shealth,UTC-0300,37.49,43f7bb19-976e-3c26-70f7-76e95d6595c9,2018-04-18 07:55:00.195
2599,2018-04-16 20:36:59.999,2018-04-16 20:36:00.000,15,0.56,2018-04-16 20:49:41.839,0.7222221999999999,com.sec.android.app.shealth,UTC-0300,7.26,43fb7b64-ea22-26a1-f6c1-e34d18696748,2018-04-16 20:49:41.838
2600,2018-04-02 12:35:00.000,2018-04-02 12:34:00.000,42,1.72,2018-04-02 12:35:01.446,1.4166666,com.sec.android.app.shealth,UTC-0300,33.84,440284d1-d04e-4b49-a149-1369be6880ff,2018-04-02 12:35:01.446
2601,2018-04-22 18:25:59.999,2018-04-22 18:25:00.000,23,0.96,2018-04-22 18:27:12.356,1.3888888000000001,com.sec.android.app.shealth,UTC-0300,17.05,4404c973-5fa0-0858-188e-e915156d5bc9,2018-04-22 18:27:12.356
2602,2018-04-05 07:30:59.999,2018-04-05 07:30:00.000,75,3.04,2018-04-05 07:32:00.639,1.4722222,com.sec.android.app.shealth,UTC-0300,52.72,440f8561-cbb5-43dc-9b33-c39a081399e1,2018-04-05 07:32:00.639
2603,2018-04-21 23:30:59.999,2018-04-21 23:30:00.000,90,3.63,2018-04-21 23:35:01.250,1.0277778,com.sec.android.app.shealth,UTC-0300,58.0,4415876d-591c-176d-2f1b-0722fa467860,2018-04-21 23:35:01.249
2604,2018-04-16 08:22:00.000,2018-04-16 08:21:00.000,57,2.34,2018-04-16 08:23:10.402,1.5833334,com.sec.android.app.shealth,UTC-0300,37.29,441a99a3-dfc2-4bdd-99b7-3b44c81c7450,2018-04-16 08:23:10.402
2605,2018-04-11 19:11:00.000,2018-04-11 19:10:00.000,40,1.7,2018-04-11 19:11:21.154,1.517468,com.sec.android.app.shealth,UTC-0300,31.810001,44263b0f-be13-484f-a011-662b0267eff1,2018-04-11 19:10:41.109
2606,2018-04-27 15:16:59.999,2018-04-27 15:16:00.000,59,2.36,2018-04-27 15:35:01.251,1.1388888000000001,com.sec.android.app.shealth,UTC-0300,38.35,442a1706-100c-3d67-35c2-1b0a40b50b24,2018-04-27 15:35:01.250
2607,2018-04-03 14:12:59.999,2018-04-03 14:12:00.000,52,2.13,2018-04-03 14:13:35.643,1.2222222,com.sec.android.app.shealth,UTC-0300,34.93,444437a6-40c8-1ecd-17cc-791e68eb38b2,2018-04-03 14:13:35.642
2608,2018-04-30 07:32:59.999,2018-04-30 07:32:00.000,78,4.12,2018-04-30 07:33:20.909,1.5,com.sec.android.app.shealth,UTC-0300,57.76,4446c894-8e3c-0ce6-e0e1-de56cd6e97e9,2018-04-30 07:33:20.908
2609,2018-04-14 20:42:59.999,2018-04-14 20:42:00.000,34,1.33,2018-04-14 20:43:06.889,1.2222222,com.sec.android.app.shealth,UTC-0300,24.61,4448010c-80c9-0ecd-c35c-c6975549aa67,2018-04-14 20:43:06.888
2610,2018-04-09 15:31:00.000,2018-04-09 15:30:00.000,34,1.4000001,2018-04-09 15:32:13.042,1.6310102,com.sec.android.app.shealth,UTC-0300,27.25,444aa43c-d5df-4477-9d2f-178f08d2839c,2018-04-09 15:30:07.809
2611,2018-04-17 17:28:59.999,2018-04-17 17:28:00.000,110,4.79,2018-04-17 17:35:00.206,1.5157535,com.sec.android.app.shealth,UTC-0300,89.38600000000001,444e47ae-2216-07c0-64ce-efec6c6fe149,2018-04-17 17:28:00.503
2612,2018-04-25 12:41:59.999,2018-04-25 12:41:00.000,77,3.25,2018-04-25 12:55:01.293,1.2222222,com.sec.android.app.shealth,UTC-0300,54.61,4462b412-cff8-4869-61e1-c660aaff1def,2018-04-25 12:55:01.293
2613,2018-04-20 08:10:59.999,2018-04-20 08:10:00.000,103,4.12,2018-04-20 08:15:01.275,1.0555556000000001,com.sec.android.app.shealth,UTC-0300,64.25,4462ffab-444c-7163-a77f-9f93a802e3c5,2018-04-20 08:15:01.275
2614,2018-04-24 07:21:59.999,2018-04-24 07:21:00.000,100,3.96,2018-04-24 07:35:00.749,1.1666666,com.sec.android.app.shealth,UTC-0300,64.14,446b80ce-5b9d-263d-57fd-4e7eef27389d,2018-04-24 07:35:00.748
2615,2018-04-19 18:36:00.000,2018-04-19 18:35:00.000,118,5.04,2018-04-19 18:37:24.179,1.6952518,com.sec.android.app.shealth,UTC-0300,91.28,446ce096-0393-4e1e-ab82-302c375a067b,2018-04-19 18:35:03.521
2616,2018-04-30 18:22:00.000,2018-04-30 18:21:00.000,114,4.81,2018-04-30 18:25:24.403,1.6944443999999999,com.sec.android.app.shealth,UTC-0300,92.07,4471e36e-316b-4a22-806b-8c2b1222864a,2018-04-30 18:25:24.403
2617,2018-04-22 16:25:59.999,2018-04-22 16:25:00.000,43,1.72,2018-04-22 16:35:01.265,1.1111111999999999,com.sec.android.app.shealth,UTC-0300,27.94,449323e6-deff-e4b6-034d-e06451a73e1b,2018-04-22 16:35:01.265
2618,2018-04-06 12:25:59.999,2018-04-06 12:25:00.000,21,0.94,2018-04-06 12:35:00.372,1.5,com.sec.android.app.shealth,UTC-0300,16.8,44a2b50b-4dc5-24e7-3835-da057f9ef225,2018-04-06 12:35:00.372
